evaluations raw_y
2043 66.0000000000
2076 68.0000000000
2138 73.0000000000
4121 75.0000000000
4128 76.0000000000
4978 77.0000000000
6052 78.0000000000
6098 80.0000000000
6151 81.0000000000
6784 82.0000000000
7334 83.0000000000
8038 84.0000000000
8214 87.0000000000
8881 88.0000000000
10029 89.0000000000
10797 91.0000000000
12022 92.0000000000
12369 93.0000000000
14051 94.0000000000
14205 95.0000000000
14377 96.0000000000
16074 98.0000000000
18118 99.0000000000
20645 100.0000000000
21000 99.0000000000
evaluations raw_y
1 58.0000000000
50 67.0000000000
2099 69.0000000000
2131 70.0000000000
2370 73.0000000000
4041 74.0000000000
4042 75.0000000000
4120 76.0000000000
4363 78.0000000000
6016 80.0000000000
6069 81.0000000000
6215 83.0000000000
8025 84.0000000000
8094 85.0000000000
8520 86.0000000000
8555 87.0000000000
10100 91.0000000000
12073 93.0000000000
12076 94.0000000000
12153 95.0000000000
14306 96.0000000000
14666 97.0000000000
16092 98.0000000000
16399 99.0000000000
18116 100.0000000000
19000 95.0000000000
evaluations raw_y
1 54.0000000000
4 58.0000000000
38 60.0000000000
48 61.0000000000
180 63.0000000000
484 64.0000000000
2026 67.0000000000
2108 68.0000000000
2112 70.0000000000
4054 74.0000000000
4442 77.0000000000
6042 79.0000000000
6045 85.0000000000
8379 86.0000000000
8409 88.0000000000
10233 90.0000000000
12064 91.0000000000
12271 93.0000000000
14036 94.0000000000
14229 95.0000000000
14635 96.0000000000
16084 97.0000000000
16230 98.0000000000
18238 99.0000000000
18905 100.0000000000
19000 95.0000000000
evaluations raw_y
1 51.0000000000
2 54.0000000000
7 57.0000000000
16 58.0000000000
22 61.0000000000
152 63.0000000000
302 64.0000000000
379 67.0000000000
2039 68.0000000000
2053 69.0000000000
2343 71.0000000000
2570 72.0000000000
3570 75.0000000000
4279 76.0000000000
4835 77.0000000000
6023 78.0000000000
6165 79.0000000000
6235 81.0000000000
6805 83.0000000000
8014 86.0000000000
8450 88.0000000000
9450 89.0000000000
10163 92.0000000000
12183 93.0000000000
12221 94.0000000000
12340 95.0000000000
14023 96.0000000000
14532 97.0000000000
16066 98.0000000000
16485 99.0000000000
18162 100.0000000000
19000 93.0000000000
evaluations raw_y
1 47.0000000000
2 58.0000000000
27 59.0000000000
47 61.0000000000
53 63.0000000000
68 64.0000000000
355 66.0000000000
2039 68.0000000000
2198 69.0000000000
2244 70.0000000000
2578 71.0000000000
2716 72.0000000000
2733 75.0000000000
4297 78.0000000000
6067 79.0000000000
6130 80.0000000000
6396 82.0000000000
6570 83.0000000000
7570 84.0000000000
8331 86.0000000000
10026 87.0000000000
10028 89.0000000000
12045 90.0000000000
12046 91.0000000000
12054 92.0000000000
12383 93.0000000000
12748 94.0000000000
14329 95.0000000000
16293 96.0000000000
16316 97.0000000000
16819 98.0000000000
18074 99.0000000000
20839 100.0000000000
21000 93.0000000000
evaluations raw_y
1 53.0000000000
10 54.0000000000
14 56.0000000000
29 59.0000000000
66 64.0000000000
2026 67.0000000000
2028 68.0000000000
2124 70.0000000000
2270 71.0000000000
2766 73.0000000000
2768 74.0000000000
4041 75.0000000000
4043 77.0000000000
4295 78.0000000000
6028 81.0000000000
6062 82.0000000000
6877 83.0000000000
8049 85.0000000000
8173 87.0000000000
8736 88.0000000000
10033 89.0000000000
10076 90.0000000000
10084 91.0000000000
10095 92.0000000000
10761 93.0000000000
12095 94.0000000000
12900 95.0000000000
14087 96.0000000000
14191 97.0000000000
16105 98.0000000000
16438 99.0000000000
18790 100.0000000000
19000 92.0000000000
evaluations raw_y
1 57.0000000000
9 58.0000000000
34 61.0000000000
60 64.0000000000
404 66.0000000000
946 67.0000000000
2003 68.0000000000
2012 69.0000000000
2268 71.0000000000
2301 72.0000000000
4014 73.0000000000
4152 74.0000000000
4163 75.0000000000
4171 76.0000000000
4699 78.0000000000
6009 82.0000000000
8022 83.0000000000
8024 87.0000000000
10071 88.0000000000
10121 90.0000000000
10468 91.0000000000
12217 92.0000000000
12219 93.0000000000
12539 94.0000000000
12976 96.0000000000
14249 97.0000000000
16177 98.0000000000
16506 99.0000000000
18165 100.0000000000
19000 92.0000000000
evaluations raw_y
1 58.0000000000
17 60.0000000000
91 65.0000000000
822 68.0000000000
2262 69.0000000000
2365 74.0000000000
4009 76.0000000000
4142 78.0000000000
6070 80.0000000000
6271 81.0000000000
6899 82.0000000000
8033 83.0000000000
8135 84.0000000000
8437 86.0000000000
10015 88.0000000000
10099 89.0000000000
12023 90.0000000000
12097 92.0000000000
12598 93.0000000000
12837 94.0000000000
14192 95.0000000000
14377 96.0000000000
16089 98.0000000000
16407 100.0000000000
17000 88.0000000000
evaluations raw_y
1 42.0000000000
2 50.0000000000
4 54.0000000000
10 57.0000000000
80 60.0000000000
155 61.0000000000
178 62.0000000000
198 68.0000000000
2007 69.0000000000
2052 71.0000000000
2057 72.0000000000
2248 73.0000000000
2470 74.0000000000
4125 75.0000000000
4214 76.0000000000
4349 77.0000000000
4358 78.0000000000
4586 80.0000000000
5586 81.0000000000
6524 82.0000000000
6634 84.0000000000
8078 85.0000000000
8149 87.0000000000
8642 88.0000000000
10115 89.0000000000
10310 90.0000000000
12025 91.0000000000
12055 92.0000000000
12131 93.0000000000
14129 94.0000000000
14149 97.0000000000
16722 98.0000000000
18114 100.0000000000
19000 93.0000000000
evaluations raw_y
1 51.0000000000
2 56.0000000000
3 58.0000000000
22 59.0000000000
50 64.0000000000
608 65.0000000000
837 67.0000000000
2105 68.0000000000
2112 70.0000000000
2153 73.0000000000
3153 74.0000000000
4041 76.0000000000
4065 77.0000000000
4164 79.0000000000
5695 80.0000000000
6004 81.0000000000
6183 82.0000000000
6319 83.0000000000
6379 84.0000000000
7319 86.0000000000
8084 87.0000000000
8152 89.0000000000
8164 91.0000000000
10040 92.0000000000
12105 94.0000000000
12453 96.0000000000
14220 97.0000000000
16105 98.0000000000
16403 99.0000000000
16687 100.0000000000
17000 95.0000000000
evaluations raw_y
1 60.0000000000
39 61.0000000000
104 62.0000000000
299 63.0000000000
513 64.0000000000
1299 68.0000000000
2002 69.0000000000
2094 72.0000000000
4002 74.0000000000
4155 76.0000000000
4446 77.0000000000
4587 81.0000000000
6180 83.0000000000
8118 84.0000000000
8122 85.0000000000
8214 88.0000000000
10033 89.0000000000
10063 90.0000000000
10850 91.0000000000
12060 92.0000000000
12114 94.0000000000
14053 95.0000000000
14872 96.0000000000
16038 97.0000000000
16228 98.0000000000
18329 99.0000000000
18856 100.0000000000
19000 91.0000000000
evaluations raw_y
1 54.0000000000
2 56.0000000000
13 59.0000000000
53 61.0000000000
90 62.0000000000
273 63.0000000000
284 64.0000000000
791 70.0000000000
2168 71.0000000000
2903 72.0000000000
4071 74.0000000000
4125 76.0000000000
5628 78.0000000000
6032 79.0000000000
6118 81.0000000000
6227 84.0000000000
8045 88.0000000000
8963 89.0000000000
10162 90.0000000000
10190 91.0000000000
10441 92.0000000000
12016 93.0000000000
12183 95.0000000000
14099 96.0000000000
14555 97.0000000000
16103 99.0000000000
18264 100.0000000000
19000 94.0000000000
evaluations raw_y
1 58.0000000000
47 59.0000000000
93 60.0000000000
126 61.0000000000
244 62.0000000000
355 64.0000000000
569 66.0000000000
817 68.0000000000
1817 69.0000000000
2076 72.0000000000
2087 73.0000000000
2452 74.0000000000
2917 75.0000000000
4165 79.0000000000
4721 82.0000000000
6049 83.0000000000
6147 85.0000000000
6890 87.0000000000
8359 90.0000000000
10108 91.0000000000
10186 92.0000000000
12082 94.0000000000
12635 95.0000000000
14033 96.0000000000
14034 99.0000000000
18763 100.0000000000
19000 93.0000000000
evaluations raw_y
1 58.0000000000
27 59.0000000000
32 61.0000000000
144 62.0000000000
210 63.0000000000
339 67.0000000000
2158 70.0000000000
2243 71.0000000000
4008 73.0000000000
4135 75.0000000000
4143 77.0000000000
4699 78.0000000000
6064 79.0000000000
6074 80.0000000000
6350 81.0000000000
6608 82.0000000000
6855 83.0000000000
8022 84.0000000000
8053 87.0000000000
8575 88.0000000000
10025 89.0000000000
10046 90.0000000000
10225 92.0000000000
10366 93.0000000000
12228 94.0000000000
14113 95.0000000000
14127 96.0000000000
14247 97.0000000000
16076 99.0000000000
18162 100.0000000000
19000 97.0000000000
evaluations raw_y
1 42.0000000000
2 49.0000000000
3 52.0000000000
10 54.0000000000
16 58.0000000000
23 60.0000000000
63 63.0000000000
136 66.0000000000
1472 67.0000000000
2031 71.0000000000
2296 73.0000000000
4039 75.0000000000
4224 77.0000000000
4539 78.0000000000
4661 80.0000000000
6059 85.0000000000
8094 86.0000000000
8095 87.0000000000
8106 88.0000000000
8696 89.0000000000
8705 90.0000000000
10110 92.0000000000
10276 93.0000000000
12011 94.0000000000
12214 95.0000000000
12531 96.0000000000
14008 98.0000000000
16111 99.0000000000
18127 100.0000000000
19000 95.0000000000
evaluations raw_y
1 31.0000000000
2 64.0000000000
575 65.0000000000
634 66.0000000000
2027 67.0000000000
2069 70.0000000000
2247 71.0000000000
2759 72.0000000000
4007 75.0000000000
4052 77.0000000000
6019 79.0000000000
6051 80.0000000000
6062 83.0000000000
8078 84.0000000000
8160 85.0000000000
8259 88.0000000000
10015 90.0000000000
12048 91.0000000000
12079 92.0000000000
12155 94.0000000000
12659 95.0000000000
14134 96.0000000000
16067 97.0000000000
16145 98.0000000000
16482 99.0000000000
18725 100.0000000000
19000 97.0000000000
evaluations raw_y
1 51.0000000000
3 59.0000000000
31 60.0000000000
32 62.0000000000
61 63.0000000000
180 66.0000000000
2003 67.0000000000
2045 68.0000000000
2069 70.0000000000
2322 71.0000000000
3997 74.0000000000
4071 75.0000000000
4142 76.0000000000
4158 77.0000000000
6027 78.0000000000
6044 79.0000000000
6050 80.0000000000
6414 81.0000000000
6779 82.0000000000
8058 83.0000000000
8065 86.0000000000
8217 87.0000000000
10057 88.0000000000
10105 92.0000000000
12048 93.0000000000
12185 95.0000000000
14073 96.0000000000
14156 97.0000000000
16087 98.0000000000
16950 99.0000000000
20427 100.0000000000
21000 94.0000000000
evaluations raw_y
1 46.0000000000
2 59.0000000000
24 62.0000000000
48 64.0000000000
866 65.0000000000
1866 67.0000000000
2008 68.0000000000
2060 69.0000000000
2119 70.0000000000
2179 72.0000000000
4024 74.0000000000
4205 75.0000000000
4475 77.0000000000
4720 78.0000000000
6159 84.0000000000
7159 85.0000000000
8145 87.0000000000
8260 88.0000000000
10036 89.0000000000
10056 90.0000000000
10066 91.0000000000
10269 92.0000000000
12014 93.0000000000
12143 95.0000000000
14110 96.0000000000
14117 97.0000000000
16042 99.0000000000
18283 100.0000000000
19000 92.0000000000
evaluations raw_y
1 61.0000000000
48 62.0000000000
241 63.0000000000
871 64.0000000000
2017 65.0000000000
2047 69.0000000000
2153 70.0000000000
2284 72.0000000000
4054 74.0000000000
4132 75.0000000000
4192 76.0000000000
4431 79.0000000000
6026 80.0000000000
6163 82.0000000000
8039 84.0000000000
8112 86.0000000000
8637 88.0000000000
10045 90.0000000000
10165 91.0000000000
12047 92.0000000000
12048 95.0000000000
14023 98.0000000000
16492 99.0000000000
18229 100.0000000000
19000 92.0000000000
evaluations raw_y
1 55.0000000000
14 58.0000000000
34 60.0000000000
138 61.0000000000
220 62.0000000000
450 64.0000000000
624 67.0000000000
1759 69.0000000000
2232 70.0000000000
2346 73.0000000000
3590 74.0000000000
4001 75.0000000000
4506 78.0000000000
6030 82.0000000000
8063 84.0000000000
8155 85.0000000000
8445 87.0000000000
8473 88.0000000000
8874 89.0000000000
10093 91.0000000000
10186 92.0000000000
10434 94.0000000000
12751 95.0000000000
14169 96.0000000000
14882 97.0000000000
15882 98.0000000000
18350 99.0000000000
18594 100.0000000000
19000 95.0000000000
evaluations raw_y
1 48.0000000000
2 50.0000000000
3 51.0000000000
9 52.0000000000
20 55.0000000000
23 61.0000000000
149 63.0000000000
994 65.0000000000
1994 66.0000000000
2005 70.0000000000
2560 71.0000000000
3910 72.0000000000
4054 73.0000000000
4057 74.0000000000
4189 77.0000000000
4382 78.0000000000
6038 80.0000000000
6144 83.0000000000
6516 85.0000000000
8101 88.0000000000
10044 89.0000000000
10047 90.0000000000
10075 94.0000000000
12312 97.0000000000
14231 98.0000000000
16279 99.0000000000
16440 100.0000000000
17000 93.0000000000
evaluations raw_y
1 53.0000000000
3 56.0000000000
15 58.0000000000
19 59.0000000000
22 60.0000000000
108 62.0000000000
118 64.0000000000
1498 65.0000000000
2065 66.0000000000
2111 67.0000000000
2113 69.0000000000
2179 70.0000000000
2469 71.0000000000
2527 72.0000000000
4024 78.0000000000
5024 79.0000000000
5530 80.0000000000
6109 81.0000000000
6132 83.0000000000
7132 85.0000000000
8067 87.0000000000
8296 88.0000000000
8410 92.0000000000
10169 93.0000000000
12020 96.0000000000
12455 98.0000000000
16298 99.0000000000
18355 100.0000000000
19000 97.0000000000
evaluations raw_y
1 56.0000000000
5 64.0000000000
285 66.0000000000
632 68.0000000000
1887 72.0000000000
2809 74.0000000000
2960 75.0000000000
4087 77.0000000000
4472 78.0000000000
6020 79.0000000000
6056 80.0000000000
6104 81.0000000000
6173 82.0000000000
6494 84.0000000000
8092 85.0000000000
8275 86.0000000000
8408 87.0000000000
10047 92.0000000000
12200 95.0000000000
14062 96.0000000000
14680 97.0000000000
16178 98.0000000000
16211 99.0000000000
18221 100.0000000000
19000 92.0000000000
evaluations raw_y
1 45.0000000000
3 54.0000000000
7 56.0000000000
11 58.0000000000
79 62.0000000000
127 65.0000000000
2034 67.0000000000
2069 70.0000000000
2328 71.0000000000
4023 72.0000000000
4102 73.0000000000
4123 75.0000000000
4176 77.0000000000
6044 78.0000000000
6080 79.0000000000
6337 80.0000000000
6622 81.0000000000
6832 82.0000000000
8017 83.0000000000
8111 85.0000000000
9741 87.0000000000
10037 90.0000000000
10561 91.0000000000
12065 92.0000000000
12146 93.0000000000
12318 94.0000000000
14167 96.0000000000
16003 97.0000000000
16305 98.0000000000
18416 99.0000000000
18476 100.0000000000
19000 92.0000000000
evaluations raw_y
1 42.0000000000
2 57.0000000000
4 58.0000000000
47 60.0000000000
129 61.0000000000
311 62.0000000000
386 64.0000000000
598 65.0000000000
1858 67.0000000000
2085 72.0000000000
4015 74.0000000000
4122 75.0000000000
6007 78.0000000000
6096 82.0000000000
8034 83.0000000000
8064 84.0000000000
8530 86.0000000000
10033 88.0000000000
10217 89.0000000000
10474 90.0000000000
12134 92.0000000000
12521 94.0000000000
14144 95.0000000000
14801 96.0000000000
16196 97.0000000000
16545 98.0000000000
18150 99.0000000000
18724 100.0000000000
19000 91.0000000000
evaluations raw_y
1 49.0000000000
2 51.0000000000
4 53.0000000000
5 58.0000000000
10 63.0000000000
311 65.0000000000
880 66.0000000000
2039 67.0000000000
2041 69.0000000000
2197 72.0000000000
3905 73.0000000000
4022 75.0000000000
4170 78.0000000000
4448 83.0000000000
6338 84.0000000000
6357 85.0000000000
8101 87.0000000000
8166 89.0000000000
10012 91.0000000000
10472 92.0000000000
12242 93.0000000000
12497 96.0000000000
14159 97.0000000000
16089 99.0000000000
18489 100.0000000000
19000 92.0000000000
evaluations raw_y
1 53.0000000000
3 56.0000000000
8 59.0000000000
31 62.0000000000
133 65.0000000000
1133 67.0000000000
2015 71.0000000000
2579 73.0000000000
4032 77.0000000000
4300 78.0000000000
6017 81.0000000000
6280 82.0000000000
6566 86.0000000000
8034 88.0000000000
8467 89.0000000000
10131 90.0000000000
10138 91.0000000000
12050 94.0000000000
14104 95.0000000000
14294 96.0000000000
14469 97.0000000000
16106 99.0000000000
18139 100.0000000000
19000 97.0000000000
evaluations raw_y
1 54.0000000000
5 56.0000000000
12 64.0000000000
617 65.0000000000
991 70.0000000000
2331 75.0000000000
4147 77.0000000000
4391 78.0000000000
4763 79.0000000000
6027 80.0000000000
6174 81.0000000000
6461 82.0000000000
8014 83.0000000000
8134 84.0000000000
8137 85.0000000000
8234 86.0000000000
8529 87.0000000000
10018 88.0000000000
10156 89.0000000000
10264 90.0000000000
10421 91.0000000000
10793 92.0000000000
12105 94.0000000000
14325 95.0000000000
14635 96.0000000000
14779 97.0000000000
16427 99.0000000000
18897 100.0000000000
19000 95.0000000000
evaluations raw_y
1 53.0000000000
8 59.0000000000
12 60.0000000000
72 62.0000000000
299 65.0000000000
2004 66.0000000000
2017 68.0000000000
2031 70.0000000000
2086 71.0000000000
4046 75.0000000000
4048 77.0000000000
6008 78.0000000000
6102 80.0000000000
6366 81.0000000000
6509 82.0000000000
8019 84.0000000000
8061 85.0000000000
8421 89.0000000000
10195 91.0000000000
12021 93.0000000000
12328 94.0000000000
12368 96.0000000000
14317 97.0000000000
16031 98.0000000000
16310 99.0000000000
18903 100.0000000000
19000 92.0000000000
evaluations raw_y
1 54.0000000000
4 56.0000000000
16 58.0000000000
29 60.0000000000
102 61.0000000000
370 62.0000000000
585 65.0000000000
2003 66.0000000000
2106 68.0000000000
2241 70.0000000000
2599 74.0000000000
3599 75.0000000000
4288 76.0000000000
4412 78.0000000000
4652 80.0000000000
6052 82.0000000000
7619 84.0000000000
8076 87.0000000000
